138	requests/packages/{charade => chardet}/sbcsgroupprober.py
132	tests/test_keep_alive.py
132	test_unicode.py
132	_azure-pipelines/template-linux.yml
130	requests/packages/chardet2/sbcsgroupprober.py
130	docs/dev/philosophy.rst
128	requests/packages/charade/__init__.py
126	debian/rules
126	requests/packages/charade/big5prober.py
126	requests/packages/charade/euckrprober.py
125	requests/packages/charade/gb2312prober.py
125	requests/packages/charade/euctwprober.py
124	tests/certs/valid/server/server.pem
122	requests/packages/{charade => chardet}/codingstatemachine.py
122	requests/packages/urllib3/util/__init__.py
122	requests/packages/chardet2/charsetprober.py
118	tests/certs/mtls/client/client.pem
118	tox.ini
118	tests/certs/expired/server/server.pem
117	requests/packages/charade/constants.py
117	docs/community/release-process.rst
116	requests/packages/idna/intranges.py
114	requests/packages/chardet2/codingstatemachine.py
110	requests/packages/chardet/chardetect.py
110	requests/packages/poster/__init__.py
108	requests/packages/{charade => chardet}/mbcsgroupprober.py
108	requests/packages/urllib3/packages/backports/makefile.py
107	.github/workflows/publish.yml
104	requests/safe_mode.py
100	requests/packages/chardet2/mbcsgroupprober.py
99	requests/_bug.py
98	requests/packages/{charade => chardet}/__init__.py
96	SECURITY.md
96	docs/community/recommended.rst
95	requests/certs.py
94	_azure-pipelines/template.yml
94	requests/packages/urllib3/packages/mimetools_choose_boundary/__init__.py
94	tests/test_requests_async.py
92	tests/dummy_server.py
91	docs/community/updates.rst
88	requests/packages/{charade => chardet}/cp949prober.py
86	docs/_themes/flask_theme_support.py
85	requests/_config.py
85	requests/packages/chardet/cli/chardetect.py
84	requests/packages/{charade => chardet}/big5prober.py
84	requests/settings.py
84	requests/packages/{charade => chardet}/euckrprober.py
82	requests/packages/chardet2/euctwprober.py
82	requests/packages/{charade => chardet}/gb2312prober.py
82	requests/packages/chardet2/big5prober.py
82	requests/packages/{charade => chardet}/euctwprober.py
82	requests/packages/chardet2/gb2312prober.py
82	requests/packages/chardet2/euckrprober.py
81	tests/test_help.py
80	requests/packages/urllib3/util/wait.py
80	tests/conftest.py
80	tests/certs/valid/server/server.key
80	tests/certs/expired/ca/ca-private.key
80	tests/certs/mtls/client/client.key
80	tests/certs/expired/server/server.key
80	AUTHORS.orig
78	tests/certs/expired/ca/ca.crt
78	requests/packages/chardet2/constants.py
78	requests/packages/{charade => chardet}/constants.py
78	requests/packages/oauthlib/oauth2/draft25/utils.py
74	requests/packages/chardet/compat.py
74	docs/community/extensions.rst
74	requests/_internal_utils.py
70	requests/packages.py
70	requests/packages/charade/compat.py
68	tests/test_proxies.py
68	requests/packages/chardet/cp949prober.py
68	tests/test_requests_https.py
67	.gitignore
66	requests/packages/charade/charsetprober.py
66	.github/ISSUE_TEMPLATE.md
64	docs/_themes/README.rst
64	tests/informal/test_leaked_connections.py
64	tasks.py
63	requests/packages/chardet/test.py
62	.github/workflows/lint.yml
61	CONTRIBUTING.md
60	test_requests_ext.py
60	test_iteration.py
60	requests/_oauth.py
59	HACKING
58	tests/__init__.py
58	test_requests_async.py
54	requests/packages/oreos/core.py
52	requests/packages/chardet2/__init__.py
50	.github/ISSUE_TEMPLATE/Bug_report.md
50	.vscode/settings.json
49	docs/_themes/LICENSE
48	tests/certs/mtls/client/client.csr
45	tests/compat.py
44	requests/session.py
44	docs/_themes/kr_small/layout.html
44	requests/packages/charade/cp949prober.py
43	tests/certs/expired/server/server.csr
43	dummyserver/server.py
43	docs/user/faq.rst
43	tests/certs/valid/server/server.csr
42	.pre-commit-config.yaml
41	src/requests/packages.py
41	.github/workflows/close-issues.yml
41	src/requests/compat.py
40	tests/test_hooks.py
39	MANIFEST.in
39	debian/control
39	src/requests/utils.py
38	docs/_themes/kr/relations.html
37	requirements-dev.txt
37	setup.cfg
35	.github/workflows/lock-issues.yml
34	requests/packages/README.rst
33	.github/SECURITY.md
33	reqs.txt
31	tests/certs/valid/server/cert.cnf
29	.readthedocs.yaml
28	azure-pipelines.yml
28	requests/packages/idna/compat.py
26	test
26	requests/packages/oauthlib/oauth2/__init__.py
26	requests/packages/oauthlib/oauth1/__init__.py
26	tests/certs/mtls/client/cert.cnf
24	tests/certs/expired/server/cert.cnf
24	src/requests/__version__.py
23	requests/{hooks.py => hooks/__init__.py}
22	pyproject.toml
22	.idea/requests_open_source.iml
21	requests/packages/chardet/{ => cli}/chardetect.py
21	requests/packages/chardet2/test.py
21	tests/utils.py
20	docs/_themes/kr_small/theme.conf
20	test_requests_async.py => tests/test_requests_async.py
18	requests/packages/chardet/version.py
18	.coveragerc
18	requirements-to-freeze.txt
17	tests/certs/expired/ca/ca.cnf
17	src/requests/models.py
16	tests/certs/valid/server/Makefile
16	tests/certs/mtls/client/Makefile
16	requests/packages/urllib3/packages/__init__.py
16	.idea/modules.xml
16	docs/_themes/kr/theme.conf
16	tests/certs/expired/server/Makefile
16	requests/__about__.py
15	requests/{_bug.py => help.py}
15	debian/changelog
15	requests/patches.py
14	requests/hooks/pre_request.py
14	requests/hooks/post_request.py
14	docs/dev/authors.rst
14	requests/hooks/args.py
14	requests/packages/charade/__main__.py
14	test.py
13	tests/test_packages.py
13	tests/certs/expired/ca/Makefile
13	tests/certs/expired/Makefile
12	.idea/vcs.xml
12	.github/ISSUE_TEMPLATE/Custom.md
12	t2.py
11	requests/{session.py => sessions.py}
11	SECURITY.md => .github/SECURITY.md
11	.github/dependabot.yml
11	tests/certs/expired/README.md
10	invokefile.py
10	test_suite.sh
10	pytest.ini
10	.github/ISSUE_TEMPLATE/Feature_request.md
10	src/requests/status_codes.py
10	tests/certs/README.md
10	src/requests/exceptions.py
9	docs/requirements.txt
8	circle.yml
8	tests/test_adapters.py
8	TODO.rst
8	t.py
8	.idea/misc.xml
8	requests/packages/oreos/__init__.py
7	tests/certs/mtls/Makefile
7	.github/CODE_OF_CONDUCT.md
7	.github/CONTRIBUTING.md
6	src/requests/__init__.py
6	.idea/dictionaries/kmadac.xml
5	{dummyserver => testserver}/server.py
5	.github/FUNDING.yml
5	.git-blame-ignore-revs
4	docs/MANIFEST.in
4	tests/certs/mtls/README.md
4	test_requests_ext.py => tests/test_requests_ext.py
4	requests/packages/urllib3/packages/ssl_match_hostname/.gitignore
3	debian/pyversions
3	CODE_OF_CONDUCT.md
3	debian/docs
3	tests/certs/expired/ca/ca.srl
